benchmark,input,seed,config,evidence_level,simulator,demand_loads,prefetch_loads,total_memory_requests,traffic_overhead_pct,bandwidth_pressure_metric,log_path,notes
graph_adjacency_walk,medium,3,next_line,core_integrated,deterministic_core_integrated_model,80,49,129,61.250000,18.967799,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
graph_adjacency_walk,medium,3,stride,core_integrated,deterministic_core_integrated_model,80,14,94,17.500000,14.327084,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
graph_adjacency_walk,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,80,27,107,33.750000,21.507538,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
graph_adjacency_walk,medium,3,copper,core_integrated,deterministic_core_integrated_model,80,0,80,0.000000,11.850096,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
branchy_pointer_chains,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,37.426901,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
branchy_pointer_chains,medium,3,next_line,core_integrated,deterministic_core_integrated_model,192,16,208,8.333333,40.545809,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
branchy_pointer_chains,medium,3,stride,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,37.426901,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
branchy_pointer_chains,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,192,12,204,6.250000,40.316206,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
branchy_pointer_chains,medium,3,copper,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,37.426901,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
array_scan,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,9.017471,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
array_scan,medium,3,next_line,core_integrated,deterministic_core_integrated_model,192,192,384,100.000000,18.892059,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
array_scan,medium,3,stride,core_integrated,deterministic_core_integrated_model,192,190,382,98.958333,18.797362,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
array_scan,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,9.017471,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
array_scan,medium,3,copper,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,9.017471,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
matrix_or_array_loop,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,144,0,144,0.000000,9.192467,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
matrix_or_array_loop,medium,3,next_line,core_integrated,deterministic_core_integrated_model,144,144,288,100.000000,19.278399,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
matrix_or_array_loop,medium,3,stride,core_integrated,deterministic_core_integrated_model,144,142,286,98.611111,19.149648,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
matrix_or_array_loop,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,144,0,144,0.000000,9.192467,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
matrix_or_array_loop,medium,3,copper,core_integrated,deterministic_core_integrated_model,144,0,144,0.000000,9.192467,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
compute_heavy_low_memory,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,96,0,96,0.000000,7.540649,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
compute_heavy_low_memory,medium,3,next_line,core_integrated,deterministic_core_integrated_model,96,8,104,8.333333,8.614263,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
compute_heavy_low_memory,medium,3,stride,core_integrated,deterministic_core_integrated_model,96,6,102,6.250000,8.321775,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
compute_heavy_low_memory,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,96,0,96,0.000000,7.540649,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
compute_heavy_low_memory,medium,3,copper,core_integrated,deterministic_core_integrated_model,96,0,96,0.000000,7.540649,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
random_non_pointer_access,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,96,0,96,0.000000,9.300523,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
random_non_pointer_access,medium,3,next_line,core_integrated,deterministic_core_integrated_model,96,84,180,87.500000,18.095908,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
random_non_pointer_access,medium,3,stride,core_integrated,deterministic_core_integrated_model,96,0,96,0.000000,9.300523,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
random_non_pointer_access,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,96,0,96,0.000000,9.300523,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
random_non_pointer_access,medium,3,copper,core_integrated,deterministic_core_integrated_model,96,0,96,0.000000,9.300523,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
short_pointer_chains,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,37.899724,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
short_pointer_chains,medium,3,next_line,core_integrated,deterministic_core_integrated_model,192,24,216,12.500000,42.637189,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
short_pointer_chains,medium,3,stride,core_integrated,deterministic_core_integrated_model,192,4,196,2.083333,38.742835,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
short_pointer_chains,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,192,23,215,11.979167,43.522267,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
short_pointer_chains,medium,3,copper,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,37.899724,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
long_pointer_chains,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,384,0,384,0.000000,7.499121,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
long_pointer_chains,medium,3,next_line,core_integrated,deterministic_core_integrated_model,384,384,768,100.000000,14.790278,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
long_pointer_chains,medium,3,stride,core_integrated,deterministic_core_integrated_model,384,104,488,27.083333,10.649906,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
long_pointer_chains,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,384,382,766,99.479167,54.203227,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
long_pointer_chains,medium,3,copper,core_integrated,deterministic_core_integrated_model,384,191,575,49.739583,17.621280,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
mixed_pointer_array,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,8.390508,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
mixed_pointer_array,medium,3,next_line,core_integrated,deterministic_core_integrated_model,192,192,384,100.000000,27.797886,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
mixed_pointer_array,medium,3,stride,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,8.390508,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
mixed_pointer_array,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,192,95,287,49.479167,21.071953,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
mixed_pointer_array,medium,3,copper,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,8.390508,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
noisy_allocation_pattern,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,384,0,384,0.000000,12.348061,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
noisy_allocation_pattern,medium,3,next_line,core_integrated,deterministic_core_integrated_model,384,384,768,100.000000,21.889696,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
noisy_allocation_pattern,medium,3,stride,core_integrated,deterministic_core_integrated_model,384,21,405,5.468750,12.722247,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
noisy_allocation_pattern,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,384,249,633,64.843750,27.575692,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
noisy_allocation_pattern,medium,3,copper,core_integrated,deterministic_core_integrated_model,384,63,447,16.406250,14.543680,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
patricia,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,36.036036,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
patricia,medium,3,next_line,core_integrated,deterministic_core_integrated_model,192,18,210,9.375000,39.414414,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
patricia,medium,3,stride,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,36.036036,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
patricia,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,192,15,207,7.812500,39.473684,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
patricia,medium,3,copper,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,36.036036,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
linked_list,large,3,no_prefetch,core_integrated,deterministic_core_integrated_model,768,0,768,0.000000,7.852600,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
linked_list,large,3,next_line,core_integrated,deterministic_core_integrated_model,768,768,1536,100.000000,15.469836,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
linked_list,large,3,stride,core_integrated,deterministic_core_integrated_model,768,208,976,27.083333,11.207827,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
linked_list,large,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,768,764,1532,99.479167,64.750634,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
linked_list,large,3,copper,core_integrated,deterministic_core_integrated_model,768,573,1341,74.609375,31.797596,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
tree_traversal,large,3,no_prefetch,core_integrated,deterministic_core_integrated_model,288,0,288,0.000000,17.794254,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
tree_traversal,large,3,next_line,core_integrated,deterministic_core_integrated_model,288,288,576,100.000000,16.124969,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
tree_traversal,large,3,stride,core_integrated,deterministic_core_integrated_model,288,0,288,0.000000,17.794254,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
tree_traversal,large,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,288,95,383,32.986111,24.399567,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
tree_traversal,large,3,copper,core_integrated,deterministic_core_integrated_model,288,0,288,0.000000,17.794254,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
hash_table_chaining,large,3,no_prefetch,core_integrated,deterministic_core_integrated_model,1152,0,1152,0.000000,24.143351,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
hash_table_chaining,large,3,next_line,core_integrated,deterministic_core_integrated_model,1152,762,1914,66.145833,19.913231,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
hash_table_chaining,large,3,stride,core_integrated,deterministic_core_integrated_model,1152,158,1310,13.715278,28.313917,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
hash_table_chaining,large,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,1152,205,1357,17.795139,29.093950,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
hash_table_chaining,large,3,copper,core_integrated,deterministic_core_integrated_model,1152,85,1237,7.378472,26.184328,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
graph_adjacency_walk,large,3,no_prefetch,core_integrated,deterministic_core_integrated_model,80,0,80,0.000000,9.598080,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
graph_adjacency_walk,large,3,next_line,core_integrated,deterministic_core_integrated_model,80,65,145,81.250000,17.227041,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
graph_adjacency_walk,large,3,stride,core_integrated,deterministic_core_integrated_model,80,14,94,17.500000,11.540823,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
graph_adjacency_walk,large,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,80,46,126,57.500000,21.705426,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
graph_adjacency_walk,large,3,copper,core_integrated,deterministic_core_integrated_model,80,0,80,0.000000,9.598080,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
branchy_pointer_chains,large,3,no_prefetch,core_integrated,deterministic_core_integrated_model,384,0,384,0.000000,32.854209,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
branchy_pointer_chains,large,3,next_line,core_integrated,deterministic_core_integrated_model,384,46,430,11.979167,36.651892,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
branchy_pointer_chains,large,3,stride,core_integrated,deterministic_core_integrated_model,384,0,384,0.000000,32.854209,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
branchy_pointer_chains,large,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,384,42,426,10.937500,37.224747,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
branchy_pointer_chains,large,3,copper,core_integrated,deterministic_core_integrated_model,384,0,384,0.000000,32.854209,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
array_scan,large,3,no_prefetch,core_integrated,deterministic_core_integrated_model,384,0,384,0.000000,9.008586,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
array_scan,large,3,next_line,core_integrated,deterministic_core_integrated_model,384,384,768,100.000000,18.869779,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
array_scan,large,3,stride,core_integrated,deterministic_core_integrated_model,384,382,766,99.479167,18.822489,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
array_scan,large,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,384,0,384,0.000000,9.008586,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
array_scan,large,3,copper,core_integrated,deterministic_core_integrated_model,384,0,384,0.000000,9.008586,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
matrix_or_array_loop,large,3,no_prefetch,core_integrated,deterministic_core_integrated_model,576,0,576,0.000000,9.170806,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
matrix_or_array_loop,large,3,next_line,core_integrated,deterministic_core_integrated_model,576,576,1152,100.000000,19.224992,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
matrix_or_array_loop,large,3,stride,core_integrated,deterministic_core_integrated_model,576,574,1150,99.652778,19.192897,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
matrix_or_array_loop,large,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,576,0,576,0.000000,9.170806,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
matrix_or_array_loop,large,3,copper,core_integrated,deterministic_core_integrated_model,576,0,576,0.000000,9.170806,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
compute_heavy_low_memory,large,3,no_prefetch,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,7.766048,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
compute_heavy_low_memory,large,3,next_line,core_integrated,deterministic_core_integrated_model,192,8,200,4.166667,8.310825,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
compute_heavy_low_memory,large,3,stride,core_integrated,deterministic_core_integrated_model,192,6,198,3.125000,8.165285,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
compute_heavy_low_memory,large,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,7.766048,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
compute_heavy_low_memory,large,3,copper,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,7.766048,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
random_non_pointer_access,large,3,no_prefetch,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,9.603361,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
random_non_pointer_access,large,3,next_line,core_integrated,deterministic_core_integrated_model,192,177,369,92.187500,18.002635,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
random_non_pointer_access,large,3,stride,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,9.603361,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
random_non_pointer_access,large,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,9.603361,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
random_non_pointer_access,large,3,copper,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,9.603361,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
short_pointer_chains,large,3,no_prefetch,core_integrated,deterministic_core_integrated_model,384,0,384,0.000000,37.743267,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
short_pointer_chains,large,3,next_line,core_integrated,deterministic_core_integrated_model,384,48,432,12.500000,42.261788,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
short_pointer_chains,large,3,stride,core_integrated,deterministic_core_integrated_model,384,14,398,3.645833,39.335837,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
short_pointer_chains,large,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,384,47,431,12.239583,43.421318,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
short_pointer_chains,large,3,copper,core_integrated,deterministic_core_integrated_model,384,0,384,0.000000,37.743267,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
long_pointer_chains,large,3,no_prefetch,core_integrated,deterministic_core_integrated_model,768,0,768,0.000000,7.495242,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
long_pointer_chains,large,3,next_line,core_integrated,deterministic_core_integrated_model,768,768,1536,100.000000,14.775908,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
long_pointer_chains,large,3,stride,core_integrated,deterministic_core_integrated_model,768,192,960,25.000000,10.377817,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
long_pointer_chains,large,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,768,766,1534,99.739583,54.507338,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
long_pointer_chains,large,3,copper,core_integrated,deterministic_core_integrated_model,768,0,768,0.000000,7.495242,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
mixed_pointer_array,large,3,no_prefetch,core_integrated,deterministic_core_integrated_model,384,0,384,0.000000,8.380803,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
mixed_pointer_array,large,3,next_line,core_integrated,deterministic_core_integrated_model,384,384,768,100.000000,27.795874,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
mixed_pointer_array,large,3,stride,core_integrated,deterministic_core_integrated_model,384,0,384,0.000000,8.380803,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
mixed_pointer_array,large,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,384,191,575,49.739583,21.105565,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
mixed_pointer_array,large,3,copper,core_integrated,deterministic_core_integrated_model,384,0,384,0.000000,8.380803,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
noisy_allocation_pattern,large,3,no_prefetch,core_integrated,deterministic_core_integrated_model,768,0,768,0.000000,8.767824,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
noisy_allocation_pattern,large,3,next_line,core_integrated,deterministic_core_integrated_model,768,768,1536,100.000000,21.889073,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
noisy_allocation_pattern,large,3,stride,core_integrated,deterministic_core_integrated_model,768,104,872,13.541667,9.981571,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
noisy_allocation_pattern,large,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,768,749,1517,97.526042,22.506083,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
noisy_allocation_pattern,large,3,copper,core_integrated,deterministic_core_integrated_model,768,382,1150,49.739583,13.429089,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
patricia,large,3,no_prefetch,core_integrated,deterministic_core_integrated_model,384,0,384,0.000000,35.565435,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
patricia,large,3,next_line,core_integrated,deterministic_core_integrated_model,384,37,421,9.635417,38.898642,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
patricia,large,3,stride,core_integrated,deterministic_core_integrated_model,384,0,384,0.000000,35.565435,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
patricia,large,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,384,34,418,8.854167,39.433962,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
patricia,large,3,copper,core_integrated,deterministic_core_integrated_model,384,0,384,0.000000,35.565435,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
