benchmark,input,seed,config,evidence_level,simulator,cycles,instructions,ipc,cache_misses,memory_stalls,speedup_vs_no_prefetch,speedup_vs_best_baseline,status,log_path,notes
graph_adjacency_walk,medium,1,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,4599,1280,0.27832137,27,2592,1.532507,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
graph_adjacency_walk,medium,1,copper,core_integrated,deterministic_core_integrated_model,7048,1280,0.18161180,52,4992,1.000000,0.652526,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
branchy_pointer_chains,medium,1,no_prefetch,core_integrated,deterministic_core_integrated_model,5328,2496,0.46846847,18,1728,1.000000,0.984234,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
branchy_pointer_chains,medium,1,next_line,core_integrated,deterministic_core_integrated_model,5328,2496,0.46846847,18,1728,1.000000,0.984234,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
branchy_pointer_chains,medium,1,stride,core_integrated,deterministic_core_integrated_model,5328,2496,0.46846847,18,1728,1.000000,0.984234,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
branchy_pointer_chains,medium,1,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,5244,2496,0.47597254,2,1728,1.016018,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
branchy_pointer_chains,medium,1,copper,core_integrated,deterministic_core_integrated_model,5328,2496,0.46846847,18,1728,1.000000,0.984234,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
array_scan,medium,1,no_prefetch,core_integrated,deterministic_core_integrated_model,21292,1920,0.09017471,192,18432,1.000000,0.954443,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
array_scan,medium,1,next_line,core_integrated,deterministic_core_integrated_model,20326,1920,0.09446030,1,18432,1.047525,0.999803,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
array_scan,medium,1,stride,core_integrated,deterministic_core_integrated_model,20322,1920,0.09447889,3,18432,1.047732,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
array_scan,medium,1,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,21292,1920,0.09017471,192,18432,1.000000,0.954443,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
array_scan,medium,1,copper,core_integrated,deterministic_core_integrated_model,21292,1920,0.09017471,192,18432,1.000000,0.954443,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
matrix_or_array_loop,medium,1,no_prefetch,core_integrated,deterministic_core_integrated_model,15665,1296,0.08273221,144,13824,1.000000,0.953399,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
matrix_or_array_loop,medium,1,next_line,core_integrated,deterministic_core_integrated_model,14939,1296,0.08675279,1,13824,1.048598,0.999732,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
matrix_or_array_loop,medium,1,stride,core_integrated,deterministic_core_integrated_model,14935,1296,0.08677603,3,13824,1.048878,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
matrix_or_array_loop,medium,1,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,15665,1296,0.08273221,144,13824,1.000000,0.953399,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
matrix_or_array_loop,medium,1,copper,core_integrated,deterministic_core_integrated_model,15665,1296,0.08273221,144,13824,1.000000,0.953399,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
compute_heavy_low_memory,medium,1,no_prefetch,core_integrated,deterministic_core_integrated_model,12731,6336,0.49768282,8,768,1.000000,0.948315,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
compute_heavy_low_memory,medium,1,next_line,core_integrated,deterministic_core_integrated_model,12073,6336,0.52480742,1,96,1.054502,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
compute_heavy_low_memory,medium,1,stride,core_integrated,deterministic_core_integrated_model,12257,6336,0.51692910,3,288,1.038672,0.984988,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
compute_heavy_low_memory,medium,1,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,12731,6336,0.49768282,8,768,1.000000,0.948315,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
compute_heavy_low_memory,medium,1,copper,core_integrated,deterministic_core_integrated_model,12731,6336,0.49768282,8,768,1.000000,0.948315,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
random_non_pointer_access,medium,1,no_prefetch,core_integrated,deterministic_core_integrated_model,10322,1056,0.10230575,91,8736,1.000000,0.983821,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
random_non_pointer_access,medium,1,next_line,core_integrated,deterministic_core_integrated_model,10155,1056,0.10398818,88,8448,1.016445,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
random_non_pointer_access,medium,1,stride,core_integrated,deterministic_core_integrated_model,10322,1056,0.10230575,91,8736,1.000000,0.983821,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
random_non_pointer_access,medium,1,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,10322,1056,0.10230575,91,8736,1.000000,0.983821,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
random_non_pointer_access,medium,1,copper,core_integrated,deterministic_core_integrated_model,10322,1056,0.10230575,91,8736,1.000000,0.983821,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
short_pointer_chains,medium,1,no_prefetch,core_integrated,deterministic_core_integrated_model,5066,2112,0.41689696,24,2304,1.000000,0.975128,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
short_pointer_chains,medium,1,next_line,core_integrated,deterministic_core_integrated_model,5066,2112,0.41689696,24,2304,1.000000,0.975128,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
short_pointer_chains,medium,1,stride,core_integrated,deterministic_core_integrated_model,5052,2112,0.41805226,22,2304,1.002771,0.977831,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
short_pointer_chains,medium,1,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,4940,2112,0.42753036,1,2304,1.025506,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
short_pointer_chains,medium,1,copper,core_integrated,deterministic_core_integrated_model,5066,2112,0.41689696,24,2304,1.000000,0.975128,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
