benchmark,config,metric,evidence_level,n,mean,median,std,min,max,ci95_low,ci95_high,notes
array_scan,copper,cache_misses,cycle_model,9,213.333333,192.000000,139.484766,64.000000,384.000000,122.203286,304.463381,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,copper,speedup_vs_best_baseline,cycle_model,9,0.492242,0.486782,0.012510,0.481322,0.508621,0.484069,0.500415,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,copper,speedup_vs_no_prefetch,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,copper,traffic_overhead_pct,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,next_line,accuracy,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,next_line,cache_misses,cycle_model,9,117.333333,48.000000,128.747816,16.000000,288.000000,33.218094,201.448573,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,next_line,coverage,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,next_line,cycles,cycle_model,9,12597.333333,6960.000000,12103.920687,2320.000000,28512.000000,4689.438484,20505.228182,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,next_line,ipc,cycle_model,9,0.263122,0.317241,0.081180,0.154882,0.317241,0.210084,0.316159,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,next_line,lateness_rate,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,next_line,memory_stalls,cycle_model,9,9386.666667,3840.000000,10299.825241,1280.000000,23040.000000,2657.447509,16115.885824,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,next_line,speedup_vs_best_baseline,cycle_model,9,0.410131,0.486782,0.131696,0.234989,0.508621,0.324089,0.496172,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,next_line,speedup_vs_no_prefetch,cycle_model,9,0.829405,1.000000,0.255892,0.488215,1.000000,0.662222,0.996588,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,next_line,traffic_overhead_pct,cycle_model,9,55.555555,33.333333,33.333333,33.333333,100.000000,33.777777,77.333333,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,no_prefetch,cache_misses,cycle_model,9,53.333333,48.000000,34.871192,16.000000,96.000000,30.550822,76.115845,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,no_prefetch,coverage,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,no_prefetch,cycles,cycle_model,9,7733.333333,6960.000000,5056.322775,2320.000000,13920.000000,4429.869121,11036.797546,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,no_prefetch,ipc,cycle_model,9,0.317241,0.317241,0.000000,0.317241,0.317241,0.317241,0.317241,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,no_prefetch,memory_stalls,cycle_model,9,4266.666667,3840.000000,2789.695324,1280.000000,7680.000000,2444.065722,6089.267612,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,no_prefetch,speedup_vs_best_baseline,cycle_model,9,0.492242,0.486782,0.012510,0.481322,0.508621,0.484069,0.500415,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,no_prefetch,speedup_vs_no_prefetch,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,no_prefetch,traffic_overhead_pct,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,simple_pointer_chase,accuracy,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,simple_pointer_chase,cache_misses,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,simple_pointer_chase,coverage,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,simple_pointer_chase,cycles,cycle_model,9,3756.000000,3388.000000,2406.112217,1180.000000,6700.000000,2184.006685,5327.993315,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,simple_pointer_chase,ipc,cycle_model,9,0.644848,0.651712,0.016160,0.623729,0.659104,0.634291,0.655406,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,simple_pointer_chase,lateness_rate,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,simple_pointer_chase,memory_stalls,cycle_model,9,80.000000,80.000000,0.000000,80.000000,80.000000,80.000000,80.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,simple_pointer_chase,speedup_vs_best_baseline,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,simple_pointer_chase,speedup_vs_no_prefetch,cycle_model,9,2.032674,2.054309,0.050939,1.966102,2.077612,1.999394,2.065954,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,simple_pointer_chase,traffic_overhead_pct,cycle_model,9,32.291667,32.638889,0.795586,31.250000,32.986111,31.771884,32.811450,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,stride,cache_misses,cycle_model,9,53.333333,48.000000,34.871192,16.000000,96.000000,30.550822,76.115845,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,stride,coverage,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,stride,cycles,cycle_model,9,7733.333333,6960.000000,5056.322775,2320.000000,13920.000000,4429.869121,11036.797546,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,stride,ipc,cycle_model,9,0.317241,0.317241,0.000000,0.317241,0.317241,0.317241,0.317241,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,stride,memory_stalls,cycle_model,9,4266.666667,3840.000000,2789.695324,1280.000000,7680.000000,2444.065722,6089.267612,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,stride,speedup_vs_best_baseline,cycle_model,9,0.492242,0.486782,0.012510,0.481322,0.508621,0.484069,0.500415,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,stride,speedup_vs_no_prefetch,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
tree_traversal,stride,traffic_overhead_pct,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
