benchmark,input,seed,config,evidence_level,cycles,instructions,ipc,cache_misses,memory_stalls,speedup_vs_no_prefetch,speedup_vs_best_baseline,status,notes
random_non_pointer_access,medium,1,no_prefetch,cycle_model,8260,1056,0.12784504,91,7280,1.000000,0.972397,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
random_non_pointer_access,medium,1,next_line,cycle_model,8032,1056,0.13147410,88,7040,1.028386,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
random_non_pointer_access,medium,1,stride,cycle_model,8260,1056,0.12784504,91,7280,1.000000,0.972397,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
random_non_pointer_access,medium,1,simple_pointer_chase,cycle_model,8260,1056,0.12784504,91,7280,1.000000,0.972397,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
random_non_pointer_access,medium,1,copper,cycle_model,8260,1056,0.12784504,91,7280,1.000000,0.972397,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting. COPPER is slower than the best baseline on this row; regression is retained."
short_pointer_chains,medium,1,no_prefetch,cycle_model,4512,2112,0.46808511,24,1920,1.000000,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
short_pointer_chains,medium,1,next_line,cycle_model,4512,2112,0.46808511,24,1920,1.000000,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
short_pointer_chains,medium,1,stride,cycle_model,4512,2112,0.46808511,22,1920,1.000000,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
short_pointer_chains,medium,1,simple_pointer_chase,cycle_model,4512,2112,0.46808511,1,1920,1.000000,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
short_pointer_chains,medium,1,copper,cycle_model,4512,2112,0.46808511,24,1920,1.000000,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
long_pointer_chains,medium,1,no_prefetch,cycle_model,42240,8064,0.19090909,384,30720,1.000000,0.312689,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
long_pointer_chains,medium,1,next_line,cycle_model,42240,8064,0.19090909,384,30720,1.000000,0.312689,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
long_pointer_chains,medium,1,stride,cycle_model,39504,8064,0.20413123,348,27840,1.069259,0.334346,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
long_pointer_chains,medium,1,simple_pointer_chase,cycle_model,13208,8064,0.61053907,2,160,3.198062,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
long_pointer_chains,medium,1,copper,cycle_model,27724,8064,0.29086712,193,15440,1.523590,0.476410,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting. COPPER is slower than the best baseline on this row; regression is retained."
mixed_pointer_array,medium,1,no_prefetch,cycle_model,18432,2688,0.14583333,192,15360,1.000000,0.608290,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
mixed_pointer_array,medium,1,next_line,cycle_model,11212,2688,0.23974313,97,7760,1.643953,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
mixed_pointer_array,medium,1,stride,cycle_model,18432,2688,0.14583333,192,15360,1.000000,0.608290,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
mixed_pointer_array,medium,1,simple_pointer_chase,cycle_model,11212,2688,0.23974313,97,7760,1.643953,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
mixed_pointer_array,medium,1,copper,cycle_model,18432,2688,0.14583333,192,15360,1.000000,0.608290,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting. COPPER is slower than the best baseline on this row; regression is retained."
noisy_allocation_pattern,medium,1,no_prefetch,cycle_model,25120,4320,0.17197452,256,20480,1.000000,0.736783,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
noisy_allocation_pattern,medium,1,next_line,cycle_model,27628,4320,0.15636311,289,23120,0.909223,0.669900,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
noisy_allocation_pattern,medium,1,stride,cycle_model,25424,4320,0.16991819,257,20800,0.988043,0.727974,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
noisy_allocation_pattern,medium,1,simple_pointer_chase,cycle_model,18508,4320,0.23341258,91,13520,1.357251,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
noisy_allocation_pattern,medium,1,copper,cycle_model,25120,4320,0.17197452,193,20480,1.000000,0.736783,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting. COPPER is slower than the best baseline on this row; regression is retained."
patricia,medium,1,no_prefetch,cycle_model,5204,2496,0.47963105,23,1840,1.000000,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
patricia,medium,1,next_line,cycle_model,5204,2496,0.47963105,23,1840,1.000000,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
patricia,medium,1,stride,cycle_model,5204,2496,0.47963105,23,1840,1.000000,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
patricia,medium,1,simple_pointer_chase,cycle_model,5204,2496,0.47963105,4,1840,1.000000,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
patricia,medium,1,copper,cycle_model,5204,2496,0.47963105,23,1840,1.000000,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
linked_list,large,1,no_prefetch,cycle_model,79872,13824,0.17307692,768,61440,1.000000,0.273037,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
linked_list,large,1,next_line,cycle_model,79872,13824,0.17307692,768,61440,1.000000,0.273037,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
linked_list,large,1,stride,cycle_model,74400,13824,0.18580645,696,55680,1.073548,0.293118,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
linked_list,large,1,simple_pointer_chase,cycle_model,21808,13824,0.63389582,4,320,3.662509,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
linked_list,large,1,copper,cycle_model,36324,13824,0.38057483,195,15600,2.198877,0.600374,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting. COPPER is slower than the best baseline on this row; regression is retained."
tree_traversal,large,1,no_prefetch,cycle_model,13920,4416,0.31724138,96,7680,1.000000,0.481322,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
tree_traversal,large,1,next_line,cycle_model,28512,4416,0.15488215,288,23040,0.488215,0.234989,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
tree_traversal,large,1,stride,cycle_model,13920,4416,0.31724138,96,7680,1.000000,0.481322,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
tree_traversal,large,1,simple_pointer_chase,cycle_model,6700,4416,0.65910448,1,80,2.077612,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
tree_traversal,large,1,copper,cycle_model,13920,4416,0.31724138,96,7680,1.000000,0.481322,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting. COPPER is slower than the best baseline on this row; regression is retained."
hash_table_chaining,large,1,no_prefetch,cycle_model,38544,16128,0.41843088,204,16320,1.000000,0.664799,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
hash_table_chaining,large,1,next_line,cycle_model,70236,16128,0.22962583,621,49680,0.548778,0.364827,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
hash_table_chaining,large,1,stride,cycle_model,29652,16128,0.54390935,87,6960,1.299879,0.864158,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
hash_table_chaining,large,1,simple_pointer_chase,cycle_model,25624,16128,0.62940993,34,2720,1.504215,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
hash_table_chaining,large,1,copper,cycle_model,34744,16128,0.46419526,154,12320,1.109371,0.737509,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting. COPPER is slower than the best baseline on this row; regression is retained."
graph_adjacency_walk,large,1,no_prefetch,cycle_model,6480,1280,0.19753086,60,4800,1.000000,0.695062,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
